HPO,t_start,t_end
HP:0032794,11.5,11.58333
HP:0000736,15.75,15.83333
HP:0000752,15.83333,15.91666
HP:0007018,15.75,15.83333
HP:0011675,10.08333,10.16666
HP:0001695,10,10.08333
HP:0025031,16.25,16.33333
HP:0002039,16.25,16.33333
HP:0000752,11.5,11.58333
HP:0001254,9.08333,9.16666
HP:0012378,11,11.08333
HP:0100547,11.25,11.33333
HP:0002500,11.33333,11.41666
HP:0001273,11.33333,11.41666
HP:0002977,11.41667,11.5
HP:0007364,11.33333,11.41666
HP:0007370,11.41667,11.5
HP:0000642,11.83333,11.91666
HP:0011520,11.91667,12
HP:0012828,13.16667,13.25
HP:0001288,14.41667,14.5
HP:0010546,14.66667,14.75
HP:0031466,12.75,12.83333
HP:0000719,12.75,12.83333
HP:0000006,11.91667,12
HP:0040202,12.75,12.83333
HP:0002039,11.83333,11.91666
HP:0010622,13.16667,13.25
HP:0100777,13.08333,13.16666
HP:0002762,13.16667,13.25
HP:0032255,11.41667,11.5
HP:0012086,11.25,11.33333
HP:0040318,11.41667,11.5
HP:0020219,14,14.08333
HP:0001507,14.66667,14.75
HP:0004323,14.5,14.58333
HP:0011804,11.66667,11.75
HP:0011016,11.33333,11.41666
HP:0003076,11.33333,11.41666
HP:0000736,11.5,11.58333
HP:0012823,14.33333,14.41666
HP:0025281,14.33333,14.41666
HP:0031466,13.41667,13.5
HP:0100852,11.41667,11.5
HP:0000739,11.25,11.33333
HP:0001288,16.25,16.33333
HP:0001649,16.08333,16.16666
HP:0009728,11.16667,11.25
HP:0002859,11.08333,11.16666
HP:0003470,12,12.08333
HP:0003674,11.5,11.58333
HP:0410280,11.5,11.58333
HP:0011463,11.5,11.58333
HP:0011443,14.41667,14.5
HP:0001251,14.25,14.33333
HP:0010867,14.33333,14.41666
HP:0001649,13.58333,13.66666
HP:0002172,11.25,11.33333
HP:0002733,13,13.08333
HP:0002716,13.08333,13.16666
HP:0000504,14,14.08333
HP:0007641,14.16667,14.25
HP:0000642,14,14.08333
HP:0011519,14.16667,14.25
HP:0011520,14,14.08333
HP:0012823,15.58333,15.66666
HP:0025280,15.58333,15.66666
HP:0025281,15.58333,15.66666
HP:0002527,11.75,11.83333
HP:0002877,13.33333,13.41666
HP:0025280,14.83333,14.91666
HP:0025281,14.91667,15
HP:0100660,13.25,13.33333
HP:0011297,11.41667,11.5
HP:0001217,11.25,11.33333
HP:0002463,14.58333,14.66666
HP:0040202,11.83333,11.91666
HP:0100738,11.75,11.83333
HP:0100699,11.5,11.58333
HP:0000729,7.08333,7.16666
HP:0000078,13.75,13.83333
HP:0000080,13.91667,14
HP:0030012,13.91667,14
HP:0100608,13.83333,13.91666
HP:0004372,11.33333,11.41666
HP:0040202,13.75,13.83333
HP:0100738,13.83333,13.91666
HP:0002591,13.75,13.83333
HP:0025144,16,16.08333
HP:0002870,15.75,15.83333
HP:0012378,11.66667,11.75
HP:0002013,13.16667,13.25
HP:0002463,7,7.08333
HP:0003764,13.41667,13.5
HP:0001062,13.33333,13.41666
HP:0001311,11,11.08333
HP:0030178,11.08333,11.16666
HP:0002353,11.16667,11.25
HP:0011443,16.33333,16.41666
HP:0001251,16.33333,16.41666
HP:0010867,16.41667,16.5
HP:0030864,13.16667,13.25
HP:0001627,11.08333,11.16666
HP:0005120,11,11.08333
HP:0001671,11,11.08333
HP:0011994,11.16667,11.25
HP:0001631,11.08333,11.16666
HP:0000720,11,11.08333
HP:0002039,11.33333,11.41666
HP:0000504,14.33333,14.41666
HP:0000642,14.41667,14.5
HP:0011520,14.33333,14.41666
HP:0000478,15.16667,15.25
HP:0012373,15.08333,15.16666
HP:0000504,15.08333,15.16666
HP:0007641,15.16667,15.25
HP:0000642,15.16667,15.25
HP:0011519,15.16667,15.25
HP:0011520,15.16667,15.25
HP:0011025,12.66667,12.75
HP:0030956,12.58333,12.66666
HP:0011675,12.5,12.58333
HP:0001649,12.58333,12.66666
HP:0003011,13.08333,13.16666
HP:0011804,13.16667,13.25
HP:0003808,13,13.08333
HP:0001252,13,13.08333
HP:0030863,13,13.08333
HP:0004396,8.91667,9
HP:0032792,13.08333,13.16666
HP:0011389,11.25,11.33333
HP:0001751,11.33333,11.41666
HP:0003011,4.75,4.83333
HP:0001264,4.83333,4.91666
HP:0011354,13.33333,13.41666
HP:0011276,13.41667,13.5
HP:0010783,13.33333,13.41666
HP:0001251,13.91667,14
HP:0020221,10.83333,10.91666
HP:0030680,12.16667,12.25
HP:0005120,12.16667,12.25
HP:0001671,12,12.08333
HP:0001631,12.16667,12.25
HP:0000951,12.25,12.33333
HP:0011121,12.41667,12.5
HP:0011355,12.25,12.33333
HP:0000080,14.08333,14.16666
HP:0000140,14.08333,14.16666
HP:0010546,16.08333,16.16666
HP:0011974,11.16667,11.25
HP:0000006,12.25,12.33333
HP:0001254,11.41667,11.5
HP:0001513,15.66667,15.75
HP:0000765,11.33333,11.41666
HP:0003043,11.25,11.33333
HP:0200021,11.25,11.33333
HP:0002493,14.58333,14.66666
HP:0003011,14.58333,14.66666
HP:0011804,14.66667,14.75
HP:0001276,14.5,14.58333
HP:0001257,14.5,14.58333
HP:0001264,14.66667,14.75
HP:0001507,11.66667,11.75
HP:0004323,11.5,11.58333
HP:0001507,15.83333,15.91666
HP:0004323,15.83333,15.91666
HP:0001005,11.08333,11.16666
HP:0000961,11,11.08333
HP:0000324,12.08333,12.16666
HP:0002353,14.58333,14.66666
HP:0025142,16.25,16.33333
HP:0031466,12.08333,12.16666
HP:0100852,12,12.08333
HP:0000739,12.08333,12.16666
HP:0040189,9.91667,10
HP:0002591,11.5,11.58333
HP:0000722,9,9.08333
HP:0007641,11.25,11.33333
HP:0025144,12,12.08333
HP:0011355,12.66667,12.75
HP:0003764,12.66667,12.75
HP:0030178,15.16667,15.25
HP:0002353,15.16667,15.25
HP:0032792,10.75,10.83333
HP:0002463,12.33333,12.41666
HP:0001311,13.58333,13.66666
HP:0025144,11.91667,12
HP:0001872,12.25,12.33333
HP:0011873,12.25,12.33333
HP:0001873,12.33333,12.41666
HP:0020100,12.41667,12.5
HP:0031690,12.25,12.33333
HP:0032255,12.33333,12.41666
HP:0020102,12.25,12.33333
HP:0002463,14,14.08333
HP:0100326,13.08333,13.16666
HP:0001999,14.75,14.83333
HP:0000274,14.83333,14.91666
HP:0000275,14.83333,14.91666
HP:0012647,13.83333,13.91666
HP:0012649,13.75,13.83333
HP:0011123,13.83333,13.91666
HP:0011443,12,12.08333
HP:0001251,12.08333,12.16666
HP:0010622,12.16667,12.25
HP:0025031,15.25,15.33333
HP:0002012,15.25,15.33333
HP:0001732,15.33333,15.41666
HP:0012091,15.41667,15.5
HP:0012092,15.25,15.33333
HP:0001738,15.33333,15.41666
HP:0002167,11.41667,11.5
HP:0002197,12.66667,12.75
HP:0000119,16.08333,16.16666
HP:0000078,16.16667,16.25
HP:0000080,16,16.08333
HP:0030012,16,16.08333
HP:0000140,16,16.08333
HP:0100608,16.08333,16.16666
HP:0100543,7.5,7.58333
HP:0011024,11.83333,11.91666
HP:0025270,11.83333,11.91666
HP:0100852,15.41667,15.5
HP:0000739,15.33333,15.41666
HP:0000080,12.83333,12.91666
HP:0030012,12.75,12.83333
HP:0000140,12.75,12.83333
HP:0000858,12.91667,13
HP:0032316,15.25,15.33333
HP:0001575,11.16667,11.25
HP:0004302,12.08333,12.16666
HP:0002355,12.08333,12.16666
HP:0031284,11.41667,11.5
HP:0025032,15.33333,15.41666
HP:0011458,15.33333,15.41666
HP:0002039,15.33333,15.41666
HP:0000551,13.33333,13.41666
HP:0007641,13.25,13.33333
HP:0000745,11.25,11.33333
HP:0000741,11.33333,11.41666
HP:0001336,13.83333,13.91666
HP:0011423,11.41667,11.5
HP:0002793,15,15.08333
HP:0002104,15,15.08333
HP:0002360,15.16667,15.25
HP:0002870,15.08333,15.16666
HP:0001788,11.25,11.33333
HP:0100033,10.83333,10.91666
HP:0002104,14,14.08333
HP:0010535,14.08333,14.16666
HP:0002870,14.08333,14.16666
HP:0001410,11.25,11.33333
HP:0001399,11.25,11.33333
HP:0031815,11.33333,11.41666
HP:0100755,11.33333,11.41666
HP:0003781,11.33333,11.41666
HP:0012823,14.08333,14.16666
HP:0025280,14.16667,14.25
HP:0025281,14,14.08333
HP:0011276,13.83333,13.91666
HP:0010783,13.75,13.83333
HP:0001337,9.08333,9.16666
HP:0002317,13.16667,13.25
HP:0033050,11.91667,12
HP:0004329,8.5,8.58333
HP:0000479,8.66667,8.75
HP:0001999,9.08333,9.16666
HP:0020221,13.5,13.58333
HP:0004429,12.66667,12.75
HP:0005396,12.5,12.58333
HP:0001507,9.41667,9.5
HP:0012373,12.75,12.83333
HP:0000551,12.91667,13
HP:0007641,12.91667,13
HP:0000642,12.83333,12.91666
HP:0011519,12.75,12.83333
HP:0011520,12.75,12.83333
HP:0025270,15.5,15.58333
HP:0004395,11.25,11.33333
HP:0000736,8.66667,8.75
HP:0000752,8.58333,8.66666
HP:0007018,8.66667,8.75
HP:0002039,13,13.08333
HP:0001649,14.08333,14.16666
HP:0004302,13.41667,13.5
HP:0003546,13.33333,13.41666
HP:0002197,13.75,13.83333
HP:0032677,13.75,13.83333
HP:0011025,15.25,15.33333
HP:0030956,15.25,15.33333
HP:0011675,15.33333,15.41666
HP:0001649,15.33333,15.41666
HP:0004323,12.41667,12.5
HP:0002329,11.41667,11.5
HP:0003470,11.33333,11.41666
HP:0004372,15.08333,15.16666
HP:0002664,15.83333,15.91666
HP:0000924,15.83333,15.91666
HP:0011842,15.91667,16
HP:0010622,15.75,15.83333
HP:0100777,15.91667,16
HP:0012372,12.91667,13
HP:0004329,12.91667,13
HP:0001098,12.91667,13
HP:0000479,12.83333,12.91666
HP:0001103,12.83333,12.91666
HP:0030506,12.75,12.83333
HP:0000504,13.5,13.58333
HP:0000551,13.58333,13.66666
HP:0007641,13.5,13.58333
HP:0000642,13.5,13.58333
HP:0011520,13.66667,13.75
HP:0010866,12.16667,12.25
HP:0002493,11.83333,11.91666
HP:0003808,11.75,11.83333
HP:0001276,11.75,11.83333
HP:0001257,11.91667,12
HP:0001871,13.08333,13.16666
HP:0011028,13.16667,13.25
HP:0002239,13,13.08333
HP:0002248,13.16667,13.25
HP:0002527,12.5,12.58333
HP:0000479,13.83333,13.91666
HP:0030500,13.83333,13.91666
HP:0000818,15,15.08333
HP:0000873,15.16667,15.25
HP:0000864,15.08333,15.16666
HP:0012639,15,15.08333
HP:0012443,15.16667,15.25
HP:0012503,15.16667,15.25
HP:0011751,15,15.08333
HP:0000863,15,15.08333
HP:0000324,11.75,11.83333
HP:0011331,11.91667,12
HP:0012378,16.33333,16.41666
HP:0007677,9.83333,9.91666
HP:0001695,15.41667,15.5
HP:0012384,15.66667,15.75
HP:0010819,13.33333,13.41666
HP:0002474,5.25,5.33333
HP:0000080,15.08333,15.16666
HP:0030012,15.08333,15.16666
HP:0100608,15.08333,15.16666
HP:0000005,14.5,14.58333
HP:0000006,14.58333,14.66666
HP:0000366,11.33333,11.41666
HP:0000600,11.33333,11.41666
HP:0033151,11.25,11.33333
HP:0100765,11.41667,11.5
HP:3000033,11.41667,11.5
HP:0040261,11.41667,11.5
HP:0002307,11.25,11.33333
HP:0032677,10.83333,10.91666
HP:0002715,12.91667,13
HP:0010978,12.75,12.83333
HP:0010819,11.91667,12
HP:0000006,16.08333,16.16666
HP:0030956,8.91667,9
HP:0011675,8.75,8.83333
HP:0005115,8.83333,8.91666
HP:0004763,8.83333,8.91666
HP:0006671,8.75,8.83333
HP:0012823,11.08333,11.16666
HP:0012824,11.16667,11.25
HP:0012828,11.08333,11.16666
HP:0011443,12.41667,12.5
HP:0010867,12.33333,12.41666
HP:0032443,10.91667,11
HP:0100710,14.41667,14.5
HP:0031951,11.16667,11.25
HP:0011446,15.91667,16
HP:0012759,15.75,15.83333
HP:0001249,15.83333,15.91666
HP:0003330,4.5,4.58333
HP:0012062,4.58333,4.66666
HP:0012063,4.58333,4.66666
HP:0000734,12.58333,12.66666
HP:0100710,12.66667,12.75
HP:0012824,13.5,13.58333
HP:0012828,13.58333,13.66666
HP:0000759,13,13.08333
HP:0009830,13.08333,13.16666
HP:0003474,13.08333,13.16666
HP:0010832,13.16667,13.25
HP:0007021,13.16667,13.25
HP:0030972,7.58333,7.66666
HP:0032263,7.66667,7.75
HP:0010546,12.25,12.33333
HP:0032677,15.33333,15.41666
HP:0012337,16.41667,16.5
HP:0001945,16.25,16.33333
HP:0002493,13,13.08333
HP:0001276,13.16667,13.25
HP:0001264,13.16667,13.25
HP:0001742,13.33333,13.41666
HP:0000729,12.25,12.33333
HP:0000736,13,13.08333
HP:0007018,13.16667,13.25
HP:0012531,16.25,16.33333
HP:0012735,11.16667,11.25
HP:0100021,11.41667,11.5
HP:0032792,12.16667,12.25
HP:0000736,7.91667,8
HP:0002463,15.5,15.58333
HP:0000924,9.16667,9.25
HP:0011844,9,9.08333
HP:0040068,9,9.08333
HP:0011297,9,9.08333
HP:0025280,10.91667,11
HP:0001695,10.75,10.83333
HP:0010819,14.58333,14.66666
HP:0002683,9.08333,9.16666
HP:0011218,9.16667,9.25
HP:0002007,9,9.08333
HP:0000717,15.25,15.33333
HP:0010819,11.66667,11.75
HP:0030680,13.25,13.33333
HP:0005120,13.33333,13.41666
HP:0001671,13.41667,13.5
HP:0001631,13.33333,13.41666
HP:0001344,9,9.08333
HP:0012759,13.75,13.83333
HP:0001256,13.91667,14
HP:0002791,13.83333,13.91666
HP:0002019,11.25,11.33333
HP:0004305,15.5,15.58333
HP:0001336,15.5,15.58333
HP:0002919,11.41667,11.5
HP:0001608,12.91667,13
HP:0001609,12.83333,12.91666
HP:0002133,11.08333,11.16666
HP:0032794,16,16.08333
HP:0025144,14.66667,14.75
HP:0025144,14.08333,14.16666
HP:0001649,14.91667,15
HP:0000717,12.33333,12.41666
HP:0100326,13.5,13.58333
HP:0030050,13.33333,13.41666
HP:0011036,11.25,11.33333
HP:0012590,11.25,11.33333
HP:0011037,11.25,11.33333
HP:0000078,13,13.08333
HP:0000080,13.08333,13.16666
HP:0030012,13.08333,13.16666
HP:0000140,13,13.08333
HP:0100608,13.16667,13.25
HP:0032792,14.83333,14.91666
HP:0002791,16.08333,16.16666
HP:0011442,15.33333,15.41666
HP:0001251,15.25,15.33333
HP:0010867,15.25,15.33333
HP:0032792,14.33333,14.41666
HP:0032794,14.08333,14.16666
HP:0500165,13.33333,13.41666
HP:0020102,7.41667,7.5
HP:0012531,8.91667,9
HP:0002027,8.75,8.83333
HP:0011331,10.83333,10.91666
HP:0001289,14,14.08333
HP:0012378,5.08333,5.16666
HP:0032792,13.25,13.33333
HP:0002088,11.75,11.83333
HP:0006530,11.91667,12
HP:0006527,11.83333,11.91666
HP:0001276,10.08333,10.16666
HP:0002133,11.25,11.33333
HP:0030680,15.41667,15.5
HP:0001627,15.25,15.33333
HP:0005120,15.41667,15.5
HP:0001671,15.33333,15.41666
HP:0011994,15.33333,15.41666
HP:0001631,15.25,15.33333
HP:0033050,12.33333,12.41666
HP:0004429,12.41667,12.5
HP:0032101,14.5,14.58333
HP:0020100,14.5,14.58333
HP:0000005,14,14.08333
HP:0000006,14.16667,14.25
HP:0100021,11,11.08333
HP:0001939,13.25,13.33333
HP:0004370,13.25,13.33333
HP:0012393,16.25,16.33333
HP:0010819,15.08333,15.16666
HP:0001892,10.75,10.83333
HP:0011028,10.83333,10.91666
HP:0011029,10.83333,10.91666
HP:0012719,10.91667,11
HP:0002239,10.75,10.83333
HP:0002248,10.75,10.83333
HP:0000271,16,16.08333
HP:0001999,16,16.08333
HP:0004302,13.91667,14
HP:0031664,11.33333,11.41666
HP:0000719,13.25,13.33333
HP:0011675,11.5,11.58333
HP:0011443,16.16667,16.25
HP:0001251,16.08333,16.16666
HP:0002015,7.33333,7.41666
HP:0000958,10.58333,10.66666
HP:0002648,0.83333,0.91666
HP:0000235,0.83333,0.91666
HP:0011329,0.91667,1
HP:0001363,0.75,0.83333
HP:0000496,7.58333,7.66666
HP:0000549,7.66667,7.75
HP:0020045,7.58333,7.66666
HP:0002795,7.66667,7.75
HP:0001946,5.75,5.83333
HP:0002329,6.75,6.83333
HP:0003264,7,7.08333
HP:0020221,8.58333,8.66666
HP:0010993,8.83333,8.91666
HP:0002500,8.91667,9
HP:0001273,8.75,8.83333
HP:0002977,8.91667,9
HP:0007370,8.91667,9
HP:0002079,8.83333,8.91666
HP:0001273,6.5,6.58333
HP:0001274,6.58333,6.66666
HP:0002086,7.25,7.33333
HP:0100704,6.83333,6.91666
HP:0003119,6.66667,6.75
HP:0032892,7.83333,7.91666
HP:0002373,7.91667,8
HP:0001442,7.08333,7.16666
HP:0012379,7.33333,7.41666
HP:0002910,7.41667,7.5
HP:0031956,7.33333,7.41666
HP:0031668,7.41667,7.5
HP:0040064,7.75,7.83333
HP:0002813,7.91667,8
HP:0040069,7.75,7.83333
HP:0002823,7.75,7.83333
HP:0003366,7.83333,7.91666
HP:0002673,7.83333,7.91666
HP:0002683,10.08333,10.16666
HP:0000235,10.08333,10.16666
HP:0011329,10.16667,10.25
HP:0001363,10,10.08333
HP:0031165,5.83333,5.91666
HP:0030182,10.91667,11
HP:0002445,10.83333,10.91666
HP:0003470,7.08333,7.16666
HP:0020172,10.58333,10.66666
HP:0003307,7.58333,7.66666
HP:0011121,8,8.08333
HP:0000958,8.16667,8.25
HP:0012210,10.91667,11
HP:0000787,10.83333,10.91666
HP:0002683,7.66667,7.75
HP:0000235,7.66667,7.75
HP:0011328,7.66667,7.75
HP:0030236,8.83333,8.91666
HP:0003202,8.91667,9
HP:0020045,8.33333,8.41666
HP:0032012,8.41667,8.5
HP:0000565,8.33333,8.41666
HP:0031690,8.41667,8.5
HP:0020102,8.41667,8.5
HP:0011328,6.16667,6.25
HP:0005458,6,6.08333
HP:0001574,7.08333,7.16666
HP:0002208,7.08333,7.16666
HP:0011121,9.66667,9.75
HP:0031284,9.58333,9.66666
HP:0010674,8.5,8.58333
HP:0002808,8.5,8.58333
HP:0000929,5.83333,5.91666
HP:0002683,5.75,5.83333
HP:0000958,6.83333,6.91666
HP:0011804,7.25,7.33333
HP:0000929,10.33333,10.41666
HP:0002683,10.41667,10.5
HP:0000235,10.41667,10.5
HP:0011329,10.41667,10.5
HP:0004325,8.08333,8.16666
HP:0005458,8.08333,8.16666
HP:0003781,6.5,6.58333
HP:0001507,7.33333,7.41666
HP:0001787,7.25,7.33333
HP:0011413,7.33333,7.41666
HP:0011844,8.41667,8.5
HP:0040068,8.25,8.33333
HP:0040069,8.25,8.33333
HP:0003366,8.33333,8.41666
HP:0003367,8.25,8.33333
HP:0002673,8.33333,8.41666
HP:0002919,6.5,6.58333
HP:0032255,6.5,6.58333
HP:0100022,8.33333,8.41666
HP:0001252,7.58333,7.66666
HP:0001279,8.66667,8.75
HP:0000505,9,9.08333
HP:0011329,5.91667,6
HP:0006536,0.83333,0.91666
HP:0006510,0.83333,0.91666
HP:0003549,8.58333,8.66666
HP:0011843,8.58333,8.66666
HP:0011805,8.66667,8.75
HP:0000152,8.91667,9
HP:0000153,8.83333,8.91666
HP:0011061,8.75,8.83333
HP:0000670,8.91667,9
HP:0025270,9,9.08333
HP:0008936,7.25,7.33333
HP:0000504,8.91667,9
HP:0000505,8.75,8.83333
HP:0100704,8.75,8.83333
HP:0010783,6.91667,7
HP:0000565,6,6.08333
HP:0100886,7.25,7.33333
HP:0000316,7.41667,7.5
HP:0001347,7.41667,7.5
HP:0004305,7.41667,7.5
HP:0002169,7.25,7.33333
HP:0001999,7.91667,8
HP:0012823,8.41667,8.5
HP:0012824,8.25,8.33333
HP:0012828,8.41667,8.5
HP:0031703,8.5,8.58333
HP:0000411,8.58333,8.66666
HP:0000508,0.91667,1
HP:0410042,1,1.08333
HP:0012115,1.08333,1.16666
HP:0012733,6.25,6.33333
HP:0008936,7.66667,7.75
HP:0031703,7.25,7.33333
HP:0000356,7.25,7.33333
HP:0000377,7.33333,7.41666
HP:0002094,6.75,6.83333
HP:0002018,8.58333,8.66666
HP:0000235,8.5,8.58333
HP:0011329,8.5,8.58333
HP:0025063,7.91667,8
HP:0003119,7.16667,7.25
HP:0003124,7,7.08333
HP:0002060,6.83333,6.91666
HP:0002977,6.75,6.83333
HP:0000549,7.25,7.33333
HP:0020045,7.25,7.33333
HP:0032012,7.33333,7.41666
HP:0000565,7.33333,7.41666
HP:0001276,7.33333,7.41666
HP:0011804,8.5,8.58333
HP:0200134,7.33333,7.41666
HP:0000504,6,6.08333
HP:0100704,6.16667,6.25
HP:0410042,0.91667,1
HP:0012115,0.91667,1
HP:0020110,7.91667,8
HP:0020045,10.16667,10.25
HP:0000565,10.08333,10.16666
HP:0004325,8.33333,8.41666
HP:0002012,8.83333,8.91666
HP:0410042,8.83333,8.91666
HP:0004325,6.25,6.33333
HP:0000958,7.58333,7.66666
HP:0011297,6.58333,6.66666
HP:0011328,8.66667,8.75
HP:0005458,8.58333,8.66666
HP:0002683,6.66667,6.75
HP:0000235,6.58333,6.66666
HP:0005458,6.5,6.58333
HP:0002540,6.66667,6.75
HP:0012718,7.41667,7.5
HP:0002608,7.33333,7.41666
HP:0004305,7.16667,7.25
HP:0003107,7.33333,7.41666
HP:0003124,7.41667,7.5
HP:0002715,8.08333,8.16666
HP:0010987,8.08333,8.16666
HP:0010974,8.08333,8.16666
HP:0001911,8.08333,8.16666
HP:0001874,8,8.08333
HP:0011447,8.16667,8.25
HP:0003394,8.58333,8.66666
HP:0002167,6.33333,6.41666
HP:0003549,6.91667,7
HP:0011843,6.91667,7
HP:0010549,8.91667,9
HP:0030182,8.75,8.83333
HP:0002445,8.91667,9
HP:0007677,6.66667,6.75
HP:0032180,6.75,6.83333
HP:0003119,6.91667,7
HP:0025063,8,8.08333
HP:0002540,8.91667,9
HP:0025155,5.83333,5.91666
HP:0001410,5.83333,5.91666
HP:0001098,7.66667,7.75
HP:0003549,7.33333,7.41666
HP:0011805,7.25,7.33333
HP:0100261,7.25,7.33333
HP:0001371,7.25,7.33333
HP:0100508,7.33333,7.41666
HP:0008372,7.25,7.33333
HP:0004905,7.25,7.33333
HP:0000924,10.83333,10.91666
HP:0011842,10.75,10.83333
HP:0002814,10.91667,11
HP:0003366,10.75,10.83333
HP:0003367,10.75,10.83333
HP:0002015,8.5,8.58333
HP:0011843,10.75,10.83333
HP:0001371,10.83333,10.91666
HP:0032180,8.58333,8.66666
HP:0003119,8.58333,8.66666
HP:0032012,0.75,0.83333
HP:0002353,7.16667,7.25
HP:0004298,6.75,6.83333
HP:0011442,7.75,7.83333
HP:0100021,7.75,7.83333
HP:0004323,7.75,7.83333
HP:0001508,7.83333,7.91666
HP:0000505,10.58333,10.66666
HP:0001357,6.75,6.83333
HP:0011097,8.5,8.58333
HP:0012210,7.5,7.58333
HP:0000787,7.5,7.58333
HP:0100547,7.16667,7.25
HP:0000234,7.08333,7.16666
HP:0040195,7.16667,7.25
HP:0000252,7,7.08333
HP:0000598,9.66667,9.75
HP:0031703,9.58333,9.66666
HP:0000359,9.5,9.58333
HP:0012828,7.33333,7.41666
HP:0006527,7.33333,7.41666
HP:0002683,6.33333,6.41666
HP:0011328,6.25,6.33333
HP:0005458,6.33333,6.41666
HP:0002648,7.66667,7.75
HP:0001363,7.66667,7.75
HP:0032443,7.41667,7.5
HP:0000235,6.75,6.83333
HP:0002813,8.91667,9
HP:0002823,8.83333,8.91666
HP:0003366,8.75,8.83333
HP:0002673,8.83333,8.91666
HP:0200134,7.58333,7.66666
HP:0030448,5.83333,5.91666
HP:0004329,9.58333,9.66666
HP:0030500,9.5,9.58333
HP:0100886,7.75,7.83333
HP:0002099,7.58333,7.66666
HP:0003119,7.91667,8
HP:0003107,7.75,7.83333
HP:0000240,7.83333,7.91666
HP:0000252,7.91667,8
HP:0200136,7.91667,8
HP:0002808,10.91667,11
HP:0002648,7.75,7.83333
HP:0000235,7.75,7.83333
HP:0001363,7.83333,7.91666
HP:0012373,6.5,6.58333
HP:0000486,7,7.08333
HP:0003264,6.66667,6.75
HP:0000502,0.75,0.83333
HP:0008047,0.75,0.83333
HP:0025337,0.91667,1
HP:0002011,8.5,8.58333
HP:0000240,8.5,8.58333
HP:0010549,10.58333,10.66666
HP:0002445,10.66667,10.75
HP:0012719,8.41667,8.5
HP:0002015,8.33333,8.41666
HP:0200136,8.33333,8.41666
HP:0000750,7.41667,7.5
HP:0011329,1.16667,1.25
HP:0001363,1.08333,1.16666
HP:0008069,7,7.08333
HP:0000953,7.33333,7.41666
HP:0007400,7.25,7.33333
HP:0001034,7.25,7.33333
HP:0011369,7.33333,7.41666
HP:0000505,8,8.08333
HP:0002683,10.66667,10.75
HP:0011328,10.66667,10.75
HP:0005458,10.66667,10.75
HP:0020172,7.41667,7.5
HP:0002167,8.91667,9
HP:0001344,8.83333,8.91666
HP:0031690,8.83333,8.91666
HP:0020102,8.75,8.83333
HP:0011014,6.58333,6.66666
HP:0011015,6.66667,6.75
HP:0000925,6.5,6.58333
HP:0003549,7.75,7.83333
HP:0011805,7.75,7.83333
HP:0001943,10.25,10.33333
HP:0100021,6.58333,6.66666
HP:0011138,6.75,6.83333
HP:0001595,6.91667,7
HP:0009728,6.91667,7
HP:0006510,8.16667,8.25
HP:0002012,7.66667,7.75
HP:0001392,7.58333,7.66666
HP:0410042,7.58333,7.66666
HP:0012115,7.66667,7.75
HP:0000163,7.33333,7.41666
HP:0000159,7.41667,7.5
HP:0004298,6.41667,6.5
HP:0010866,6.41667,6.5
HP:0001319,7.16667,7.25
HP:0007359,8.58333,8.66666
HP:0001788,7.58333,7.66666
HP:0001298,10.66667,10.75
HP:0000925,6.75,6.83333
HP:0010674,6.83333,6.91666
HP:0002808,6.75,6.83333
HP:0100711,6.83333,6.91666
HP:0005619,6.83333,6.91666
HP:0012719,8.83333,8.91666
HP:0025270,8.91667,9
HP:0002015,8.91667,9
HP:0005458,5.83333,5.91666
HP:0031165,6.75,6.83333
HP:0031703,7.66667,7.75
HP:0000359,7.58333,7.66666
HP:0001751,7.66667,7.75
HP:0002321,7.5,7.58333
HP:0002719,10.75,10.83333
HP:0004395,8.08333,8.16666
HP:0001574,8.5,8.58333
HP:0011138,8.66667,8.75
HP:0001595,8.58333,8.66666
HP:0011362,8.5,8.58333
HP:0000998,8.66667,8.75
HP:0004540,8.66667,8.75
HP:0011804,7.75,7.83333
HP:0011328,10.41667,10.5
HP:0005458,10.41667,10.5
HP:0002527,7.25,7.33333
HP:0007359,7.33333,7.41666
HP:0031165,7.25,7.33333
HP:0005115,1,1.08333
HP:0004429,7.41667,7.5
HP:0025063,7.25,7.33333
HP:0000356,5.75,5.83333
HP:0000377,5.91667,6
HP:0002510,10.75,10.83333
HP:0011329,8.16667,8.25
HP:0005458,10.16667,10.25
HP:0032892,5.83333,5.91666
HP:0001276,8.91667,9
HP:0001257,8.75,8.83333
HP:0010622,8.83333,8.91666
HP:0004372,7.41667,7.5
HP:0001289,7.41667,7.5
HP:0002024,6.58333,6.66666
HP:0000822,7.41667,7.5
HP:0000750,8.58333,8.66666
HP:0010665,7.91667,8
HP:0025267,6,6.08333
HP:0100886,6.66667,6.75
HP:0000549,8.5,8.58333
HP:0000486,8.5,8.58333
HP:0020045,8.66667,8.75
HP:0032012,8.66667,8.75
HP:0000565,8.5,8.58333
HP:0004395,8.83333,8.91666
HP:0011061,7.25,7.33333
HP:0002650,8.41667,8.5
HP:0040068,7.33333,7.41666
